0	6.000000000000005e-3	1
1	2.1310000000000002	0.99903084202725
1	2.0869999999999997	0.99903084202725
2	4.099	0.997934131736527
4	8.142	0.995325059697979
8	16.216	0.98765541347728
16	32.416	0.936059307309163
